0.01,0.0
1.44,2.4631076388884402e-08
2.87,8.0215470383275344e-05
4.3,0.00027107961627906968
4.31,0.00020415588747099765
4.33052631579,0.00019560621665350031
4.35105263158,0.00013061451259525829
4.37157894737,0.00011189995214302918
4.39210526316,9.5862995880766956e-05
4.41263157895,5.0279684816316824e-05
4.43315789474,3.4304389469310246e-05
4.45368421053,3.0249185254667947e-05
4.47421052632,1.7852941492177373e-05
4.49473684211,4.7506451990632311e-06
4.51526315789,1.0319967435015755e-05
4.53578947368,4.6981843235089331e-06
4.55631578947,6.9289945997458617e-07
4.57684210526,7.7182037718491203e-06
4.59736842105,2.1168781482541543e-06
4.61789473684,2.0757226607020742e-06
4.63842105263,5.3836207874730623e-07
4.65894736842,7.3163991894487118e-06
4.67947368421,2.7603317961984075e-06
4.7,4.7041010638297896e-06
4.8,1.6235677083333335e-06
4.86666666667,1.8535479452054795e-06
4.93333333333,2.20261824324324e-06
5.0,2.4734374999999993e-07
5.1,4.809343137254901e-06
6.0,6.8910312499999979e-07
