0.01,-2400000.0
0.505,-47524.752475247617
1.0,-24000.0
1.1,-21816.327272727289
1.24,-19329.09677419352
1.38,-17359.73913043474
1.52,-15732.289473684241
1.66,-14329.373493975874
1.8,-13081.422222222243
1.9,-12146.105263157879
1.925,-11753.662337662325
1.95,-11403.938461538464
1.975,-10901.974683544313
2.0,-10508.66
2.025,-10155.851851851863
2.05,-9787.5902439024339
2.075,-9514.8337349397443
2.1,-9150.1904761904752
2.125,-8798.3058823529354
2.15,-8482.7162790697766
2.175,-8127.2275862068918
2.2,-7827.0909090909081
2.225,-7464.2696629213551
2.25,-7094.1866666666665
2.275,-6771.7450549450623
2.3,-6424.5043478260886
2.325,-6124.3010752688224
2.35,-5925.4978723404211
2.375,-5675.6715789473665
2.4,-5288.1333333333478
2.425,-5021.6577319587632
2.45,-4620.3591836734731
2.475,-4277.8020202020161
2.5,-4072.8480000000009
2.6,-3648.1384615384682
2.88,-3023.513888888891
3.16,-2380.0379746835506
3.44,-1838.3953488372142
3.72,-1447.5806451612877
4.0,-1125.8499999999999
