0.01,1.0
0.505,1.0
1.0,1.0
1.1,1.0
1.24,1.0
1.38,1.0
1.52,0.99968000000000001
1.66,0.99936000000000003
1.8,0.99936000000000003
1.9,0.9989760000000002
1.925,0.99820799999999998
1.95,0.99641599999999997
1.975,0.99487999999999999
2.0,0.99487999999999999
2.025,0.99443199999999976
2.05,0.99372799999999972
2.075,0.99155199999999988
2.1,0.99033599999999988
2.125,0.98822399999999999
2.15,0.98707199999999984
2.175,0.98643199999999998
2.2,0.9865600000000001
2.225,0.98649600000000004
2.25,0.98425599999999991
2.275,0.98009599999999997
2.3,0.9754879999999998
2.325,0.97100799999999998
2.35,0.96652799999999994
2.375,0.96064000000000005
2.4,0.95827200000000001
2.425,0.95052799999999993
2.45,0.94169599999999998
2.475,0.93356799999999995
2.5,0.93023999999999984
2.6,0.92403199999999985
2.88,0.90790399999999993
3.16,0.89260800000000007
3.44,0.86259200000000003
3.72,0.8231679999999999
4.0,0.77580800000000016
