0.01,1.0
0.505,0.97977599999999998
1.0,0.81152000000000002
1.1,0.58457599999999987
1.24,0.36243199999999998
1.38,0.15436800000000001
1.52,0.084671999999999997
1.66,0.039232000000000003
1.8,0.028095999999999999
1.9,0.054336000000000009
1.925,0.0047999999999999996
1.95,0.0081920000000000014
1.975,0.016511999999999999
2.0,0.017600000000000001
2.025,0.0076160000000000004
2.05,-0.020160000000000004
2.075,-0.0016640000000000001
2.1,-0.011328000000000001
2.125,0.029183999999999998
2.15,0.0035200000000000001
2.175,-0.00070399999999999998
2.2,-0.0086399999999999984
2.225,0.0086399999999999984
2.25,0.0035200000000000001
2.275,0.018752000000000005
2.3,0.018752000000000005
2.325,0.0060800000000000012
2.35,0.00992
2.375,0.03424
2.4,-0.0041599999999999988
2.425,0.011840000000000002
2.45,-0.0092799999999999983
2.475,-0.0045439999999999994
2.5,-0.006720000000000002
2.6,0.0026239999999999996
2.88,0.015679999999999999
3.16,0.0073600000000000002
3.44,-0.021440000000000004
3.72,0.00032000000000000003
4.0,-0.0035200000000000001
