0.01,-1562500.0
0.505,-30940.594059405943
1.0,-15625.0
1.1,-14204.545454545452
1.24,-12600.806451612905
1.38,-11322.463768115938
1.52,-10273.026315789473
1.66,-9400.6024096385536
1.8,-8669.4444444444434
1.9,-8206.8421052631584
1.925,-8087.7922077922094
1.95,-7955.3846153846152
1.975,-7830.3797468354442
2.0,-7732.5
2.025,-7630.1234567901247
2.05,-7526.3414634146347
2.075,-7403.2771084337346
2.1,-7296.666666666667
2.125,-7181.0823529411764
2.15,-7081.395348837209
2.175,-6991.5402298850586
2.2,-6915.0000000000018
2.225,-6835.8651685393252
2.25,-6729.8666666666668
2.275,-6596.4835164835167
2.3,-6462.1739130434789
2.325,-6339.1827956989237
2.35,-6217.2765957446827
2.375,-6079.578947368419
2.4,-5989.916666666667
2.425,-5838.4329896907202
2.45,-5679.9183673469379
2.475,-5527.1919191919169
2.5,-5429.6799999999985
2.6,-5150.6923076923104
2.88,-4497.5694444444443
3.16,-3969.3037974683566
3.44,-3425.2906976744207
3.72,-2898.4408602150497
4.0,-2417.8499999999999
