0.01,-1562500.0
0.505,-29697.821782178216
1.0,-10121.0
1.1,-4205.6363636363631
1.24,-484.99999999999989
1.38,1338.4057971014493
1.52,1249.3421052631579
1.66,1294.8192771084337
1.8,1176.1111111111111
1.9,770.0
1.925,868.67532467532476
1.95,893.84615384615392
1.975,952.81012658227849
2.0,751.5
2.025,966.81481481481478
2.05,998.53658536585374
2.075,684.04819277108425
2.1,797.61904761904759
2.125,802.72941176470567
2.15,715.81395348837214
2.175,762.75862068965512
2.2,695.90909090909088
2.225,578.42696629213492
2.25,856.44444444444434
2.275,699.3406593406595
2.3,696.60869565217376
2.325,687.74193548387098
2.35,653.19148936170211
2.375,516.63157894736844
2.4,734.58333333333326
2.425,593.40206185567001
2.45,613.46938775510182
2.475,589.81818181818187
2.5,614.0
2.6,532.84615384615392
2.88,485.7638888888888
3.16,381.96202531645571
3.44,383.54651162790697
3.72,343.81720430107538
4.0,359.75
