0.01,0.0
1.208,0.0
2.406,7.8204488778057037e-07
3.604,2.2683240843507297e-05
4.802,3.7101957517701002e-05
6.0,5.0906400000000072e-05
6.1,3.9369442622950806e-05
6.25,3.3971264000000033e-05
6.4,2.7922500000000009e-05
6.45,2.5389705426356669e-05
6.46578947368,1.8739861619861608e-05
6.48157894737,9.1782574096630183e-06
6.49736842105,1.6670133657351176e-05
6.51315789474,1.1447350303030304e-05
6.52894736842,1.0398062071745257e-05
6.54473684211,1.1087993566546041e-05
6.56052631579,8.0591095066185289e-06
6.57631578947,4.0704249699879829e-06
6.59210526316,6.0511169660678587e-06
6.60789473684,7.6302062923138212e-06
6.62368421053,2.7682479141835563e-06
6.63947368421,1.092857709076497e-06
6.65526315789,2.948944246737839e-06
6.67105263158,3.2441057199211073e-06
6.68684210526,4.0066745375836247e-06
6.70263157895,2.6988802512760097e-06
6.71842105263,9.5790364277320751e-07
6.73421052632,1.9414302461899175e-06
6.75,3.9561481481481518e-07
7.0,4.5971428571428521e-07
8.0,3.1044499999999991e-06
