,0.01,0.505,1.0,1.1,1.24,1.38,1.52,1.66,1.8,1.9,1.925,1.95,1.975,2.0,2.025,2.05,2.075,2.1,2.125,2.15,2.175,2.2,2.225,2.25,2.275,2.3,2.325,2.35,2.375,2.4,2.425,2.45,2.475,2.5,2.6,2.88,3.16,3.44,3.72,4.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088888888888888577,0.016666666666666718,0.022222222222222254,0.022222222222222254,0.031666666666666662,0.033333333333333326,0.033333333333333326,0.03444444444444443,0.038888888888888862,0.044444444444444398,0.044444444444444398,0.044444444444444398,0.044444444444444398,0.044444444444444398,0.039444444444444414,0.038888888888888862,0.050000000000000044,0.050000000000000044,0.050000000000000044,0.04555555555555553,0.050000000000000044,0.05555555555555558,0.057777777777777796,0.061666666666666668,0.073888888888888851,0.26222222222222219,0.26844444444444437
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0077777777777778166,-0.011111111111111072,-0.0055555555555555358,-0.0055555555555555358,-0.015555555555555578,-0.022222222222222254,-0.022222222222222254,-0.021111111111111146,-0.016666666666666718,-0.011111111111111183,-0.011111111111111183,-0.011111111111111183,-0.011111111111111183,-0.011111111111111183,-0.016111111111111166,-0.016666666666666718,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.037777777777777841,-0.061111111111111116,-0.05555555555555558,-0.053333333333333365,-0.049444444444444492,-0.073333333333333334,-0.015555555555555656,-0.0093333333333333931
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088888888888888577,-0.014583333333333282,-0.0090277777777777457,-0.0090277777777777457,0.00041666666666666518,0.0020833333333333259,0.0020833333333333259,0.0031944444444444329,0.0076388888888888618,0.013194444444444398,0.013194444444444398,0.013194444444444398,0.013194444444444398,0.013194444444444398,0.036319444444444418,0.038888888888888862,0.050000000000000044,0.050000000000000044,0.050000000000000044,0.04555555555555553,0.050000000000000044,0.05555555555555558,0.032777777777777795,0.046041666666666668,0.042638888888888851,-0.019027777777777866,-0.012805555555555603
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026825396825396843,-0.01904761904761898,-0.049206349206349143,-0.049206349206349143,-0.075476190476190433,-0.073809523809523769,-0.073809523809523769,-0.072698412698412665,-0.068253968253968234,-0.062698412698412698,-0.062698412698412698,-0.062698412698412698,-0.062698412698412698,-0.062698412698412698,-0.067698412698412674,-0.068253968253968234,-0.057142857142857051,-0.057142857142857051,-0.057142857142857051,-0.061587301587301566,-0.021428571428571352,-0.015873015873015817,-0.013650793650793603,-0.031190476190476147,-0.033253968253968244,-0.059206349206349262,-0.052984126984127002
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088888888888888577,0.016666666666666718,0.022222222222222254,0.022222222222222254,0.031666666666666662,0.033333333333333326,0.033333333333333326,0.03444444444444443,0.038888888888888862,0.044444444444444398,0.044444444444444398,0.044444444444444398,0.044444444444444398,0.044444444444444398,0.039444444444444414,0.038888888888888862,0.050000000000000044,0.050000000000000044,0.050000000000000044,0.04555555555555553,0.0083333333333334147,0.013888888888888951,0.016111111111111166,0.020000000000000039,0.032222222222222222,-0.11277777777777787,-0.081555555555555631
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088888888888888577,0.016666666666666718,0.022222222222222254,0.022222222222222254,0.031666666666666662,0.033333333333333326,0.033333333333333326,0.03444444444444443,0.038888888888888862,0.044444444444444398,0.044444444444444398,0.044444444444444398,0.044444444444444398,0.044444444444444398,0.039444444444444414,0.038888888888888862,0.050000000000000044,0.050000000000000044,0.050000000000000044,0.04555555555555553,0.050000000000000044,0.05555555555555558,0.057777777777777796,0.061666666666666668,0.073888888888888851,0.062222222222222179,0.068444444444444447
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088888888888888577,0.016666666666666718,0.022222222222222254,0.022222222222222254,0.031666666666666662,0.033333333333333326,0.033333333333333326,0.03444444444444443,0.038888888888888862,-0.018055555555555602,-0.018055555555555602,-0.018055555555555602,-0.018055555555555602,-0.018055555555555602,-0.023055555555555586,-0.023611111111111138,-0.074999999999999956,-0.074999999999999956,-0.074999999999999956,-0.029444444444444474,-0.012499999999999956,-0.0069444444444444198,-0.0047222222222222058,-0.00083333333333333035,0.011388888888888848,0.19972222222222213,0.2059444444444444
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088888888888888577,0.016666666666666718,0.022222222222222254,0.022222222222222254,0.031666666666666662,0.033333333333333326,0.033333333333333326,0.01777777777777776,-0.044444444444444509,-0.038888888888888973,-0.038888888888888973,-0.038888888888888973,-0.038888888888888973,-0.038888888888888973,-0.043888888888888956,-0.044444444444444509,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,-0.037777777777777841,-0.033333333333333326,-0.02777777777777779,0.0077777777777777724,0.061666666666666668,0.073888888888888851,0.26222222222222219,0.20177777777777775
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088888888888888577,0.016666666666666718,0.022222222222222254,0.022222222222222254,0.031666666666666662,0.033333333333333326,0.033333333333333326,0.03444444444444443,0.038888888888888862,0.044444444444444398,0.044444444444444398,0.044444444444444398,0.044444444444444398,0.044444444444444398,0.039444444444444414,0.038888888888888862,0.050000000000000044,0.050000000000000044,0.050000000000000044,0.04555555555555553,0.050000000000000044,-0.06944444444444442,-0.067222222222222211,-0.063333333333333325,-0.051111111111111149,0.13722222222222213,0.1434444444444444
