0.01,0.0
0.505,0.0
1.0,0.0
1.1,0.0
1.24,0.0
1.38,0.0
1.52,0.0
1.66,0.0
1.8,0.0
1.9,0.0
1.925,3.0928528870920428e-09
1.95,6.3210008431170826e-33
1.975,7.0339565659965073e-09
2.0,2.9768709038260918e-09
2.025,6.0868897007794124e-33
2.05,6.7766166916366319e-09
2.075,6.5036858300439956e-08
2.1,6.6152686751690915e-09
2.125,1.2763577208556972e-08
2.15,4.9229906419862982e-09
2.175,6.3871559622322282e-09
2.2,1.3531231381019899e-08
2.225,7.4031546072671382e-08
2.25,2.8225146347383561e-08
2.275,1.4248270992671886e-08
2.3,4.2855436200008463e-08
2.325,1.0242996658326333e-08
2.35,2.098034322396308e-32
2.375,4.4566020548507554e-09
2.4,1.7640716467117578e-08
2.425,5.4831711493154118e-08
2.45,2.0520833441340851e-08
2.475,2.6995641866336206e-08
2.5,2.6725685447673763e-08
2.6,2.162683989959126e-08
2.88,2.3199379728891601e-08
3.16,1.6517237293378724e-07
3.44,1.2430551371013469e-06
3.72,5.8612703100412706e-07
4.0,1.6333098358990197e-06
